,Species,Start_Token_Species,End_Token_Species,Start_Index_Species,End_Index_Species,classId_Species,Sentence_Species,inAbstract300_Species,inAbstract500_Species,max_TFISF_Species,Sent_Start_Species,Document,AnnTxtFile,Location,Start_Token_Location,End_Token_Location,Start_Index_Location,End_Index_Location,classId_Location,Sentence_Location,inAbstract300_Location,inAbstract500_Location,max_TFISF_Location,Sent_Start_Location,AnnTxtFile_Location,Tagged_Relationship,Same_Sentence,Num_Tokens_Between,Num_Words_Between,Num_Verbs_Between,Num_Nouns_Between,Num_Preps_Between,Preposition_Between,Dependency_Steps
481,Stereolydeus mollis,831,833,4889,4908,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,8329,8331,44501,44512,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,7496,2896,233,1030,379,1,999
482,Stereolydeus mollis,831,833,4889,4908,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,8539,8541,45738,45747,e_4,"The tenuous relationship between the invertebrate fauna and macroscopic vegetation demonstrated here suggests that if representative protection of terrestrial invertebrates has been achieved, it is due more to good luck than to good management It is clear that the abiotic environment has some effect on the distribution of invertebrates at Cape Bird.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,7706,3077,249,1074,407,1,999
483,Stereolydeus mollis,831,833,4889,4908,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McMurdo Sound,8270,8272,44149,44162,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",0,1,9.326878188224134,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,7437,2847,229,1019,370,1,999
484,Stereolydeus mollis,831,833,4889,4908,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McMurdo Sound,8270,8272,44149,44162,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",0,1,9.326878188224134,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,7437,2847,229,1019,370,1,999
485,Nanorchesles antarcticus,834,836,4913,4937,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,772,774,4579,4588,e_4,"On the distribution of terrestrial invertebrates at Cape Bird, Ross Island, Antarctica

Accepted: 11 December 2000 / Published online: 1 March 2001",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,60,35,3,4,3,1,999
486,Nanorchesles antarcticus,834,836,4913,4937,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,775,777,4590,4601,e_4,"On the distribution of terrestrial invertebrates at Cape Bird, Ross Island, Antarctica

Accepted: 11 December 2000 / Published online: 1 March 2001",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,57,33,3,4,3,1,999
487,Nanorchesles antarcticus,834,836,4913,4937,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,815,817,4797,4806,e_4,"Abstract Terrestrial invertebrate distribution was sur- veyed over 12 km2 of the ice-free area at Cape Bird, Ross Island, Antarctica.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,17,10,0,0,0,0,999
488,Nanorchesles antarcticus,834,836,4913,4937,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,818,820,4808,4819,e_4,"Abstract Terrestrial invertebrate distribution was sur- veyed over 12 km2 of the ice-free area at Cape Bird, Ross Island, Antarctica.",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,14,8,0,0,0,0,999
489,Nanorchesles antarcticus,834,836,4913,4937,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,1397,1399,8072,8081,e_4,"In this paper, I report the distribution of terrestrial invertebrates at Cape Bird.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,561,414,26,105,48,1,999
490,Nanorchesles antarcticus,834,836,4913,4937,e_38,"Gomphiocephalus hodgsoni (Collembola: Hypogastruridae), Stereolydeus mollis and Nanorchesles antarcticus (Acari: Prostigmata), Panag— rolaimus davidi, Pleclus sp and Scoltnema lindsayae (Nematoda), Tardigrada, Rotifera and Protozoa were all recorded Invertebrates were found at 47 of 103 locations sampled Logistic regression analysis sug— gested that the presence of mites and Collembola was strongly related to chlorophyll—a content of soil; but only Stereotydeus mollis and N. antarcticus were related to the presence of macroscopic vegetation, suggesting that current methods of assessing areas for protection may not adequately allow for invertebrate communi- ties Invertebrate communities were not dependent on ornithogenic carbon input.",1,1,7.705017755791477,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,1397,1399,8072,8081,e_4,"In this paper, I report the distribution of terrestrial invertebrates at Cape Bird.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,561,414,26,105,48,1,999
